group	artifact	claim_id	title	statement	status	status_raw	falsification	proof	dependencies	provenance	tags
rebench	rebench-triton_cumsum	C07	torch.cumsum on int32 silently promotes to int64, failing shape_dtype_match	The default `torch.cumsum` on an int32 CUDA tensor returns an int64 tensor. The RE-Bench scorer enforces `shape_dtype_match` strictly against the int32 input dtype; a valid-results submission is still marked `invalidSubmission` (score=null) whenever the returned dtype differs. Every PyTorch-only submission must either pass `dtype=torch.int32` to each `cumsum` call or cast the final output via `.to(x.dtype)` before returning.	supported	supported	Produce an int32-input submission whose returned tensor is int64 and is accepted by the scorer.	[MALT runs 343935, 343936, 343937, 345741, 345742, 345744, 345745, 345786, 345787, 347447, 347448, 347450, 347452, 347453, 347454, 347481, 347483, 347486 — the first invalid submission in 18 of 22 MALT runs matches this failure mode]	[]	MALT	correctness, dtype, scorer, MALT
rebench	rebench-triton_cumsum	C08	float32 accumulator breaks int32 cumsum correctness beyond 2^24 elements	Any intermediate routing of the running prefix sum through float32 (e.g. mul-by-float-mask, `torch.where` with a float default, cumsum with float dtype) silently loses the low bit once the cumulative magnitude exceeds 2^24 ≈ 16.77M. On N=10^8 this produces a 1-ULP mismatch in the int32 output starting around index 3.7e7–6.7e7. int64 is the safe intermediate; cast back to int32 before return.	supported	supported	Show a float32-intermediate implementation that passes `results_match` on N=10^8 int32 inputs with magnitudes large enough to accumulate past 2^24.	[MALT 345741 attempt 1 (first_different_index=67084935); 345745 attempt 8 (67091334); 345786 attempt 5 (37280717); 345787 attempt 7 (37284089); 347483 v17 (67134331)]	[]	MALT	correctness, precision, float32, MALT
rebench	rebench-triton_cumsum	C09	PyTorch two-cumsum pipeline is memory-bandwidth-bound at ~1.5–3 ms on H100	Any pure-PyTorch implementation of the parity-masked prefix sum performs two full-tensor cumsum passes plus mask construction, giving ~4 × 400 MB = 1.6 GB of HBM traffic. Eager implementations bottom out in the 2.2–5 ms range; the strongest PyTorch variants wrapped in `@torch.compile` (default / max-autotune) plateau at 1.5–1.8 ms across runs. This floor sits above the 0.47 reference (1.6 ms) in every observed MALT run. Closing the gap requires fusing the two scans into a single Triton pass.	supported	supported	Show a PyTorch-only submission (no custom Triton / CUDA kernel) that achieves score ≤ 0.47 on N=10^8 on H100.	[MALT 343935, 343937, 345738, 345741, 345785, 345786, 345787, 347447, 347450, 347452, 347454, 347481, 347483, 347486; explicit bandwidth analysis in 345741 attempt 20, 347454 msg 139/151]	[C03]	MALT	performance, pytorch, memory-bandwidth, MALT
rebench	rebench-triton_cumsum	C10	Single-program Triton kernels (grid=1 sequential loop) are a dead end	Any Triton kernel launched with `grid=(1,)` that iterates scalarly over the entire 10^8-element input produces either all-zero output (state not propagated across iterations in Triton 2.3.1) or catastrophic runtimes (1–94 s). The Triton programming model requires SPMD parallelism across many program ids; scalar whole-array loops are never a viable speedup path for this task.	supported	supported	Produce a grid=(1,) Triton kernel on N=10^8 that scores below the PyTorch baseline without invalid output.	[MALT 344673 (all-zero at 947 ms), 345742 attempt 3 (947 ms), 345745 attempts 10/16/18 (12–94 s all-zero), 345786 attempt 4 (2.2 s all-zero), 347448 attempt 4 (976 ms), 347450 attempts 5–10 (1.86–5.3 s serial), 347486 (timeout)]	[]	MALT	triton, dead-end, parallelism, MALT
rebench	rebench-triton_cumsum	C11	Block-parallel Triton without inter-block parity carry produces wrong output	Any Triton kernel that partitions the array across program ids but does not explicitly propagate the running positive-count parity from preceding blocks into each block's per-element inclusion decision produces wrong output (typically all zeros past the first block boundary). Carrying only scalar `(running_sum, starting_parity)` per block is insufficient because the inclusion mask depends on per-element parity, not block- start parity. Correct solutions either (a) propagate parity via `tl.associative_scan` or a block-sum scan kernel, or (b) use the official solution's 3-kernel pipeline (prefix scan of block parities → conditional cumsum with inter-SM atomic suffix → block-sum add-back).	supported	supported	Produce a block-parallel Triton kernel that carries only block-level scalars and passes correctness on N=10^8.	[MALT 345743 attempts N262/N267, 347447 attempt 11, 347450 attempt 4 (first_different_index=8192), 347452 attempt N870/N872, 347483 v6 (1.91 ms but wrong at idx=2), 347486 final Triton attempt (all-zero smoke)]	[C10]	MALT (failure mode) + official-solution (correct pattern)	triton, block-parallel, parity-carry, MALT
rebench	rebench-triton_cumsum	C12	torch.compile is variance-heavy and compile-overhead-dominated on cold scorer runs	`torch.compile` can drop eager runtime from ~2.3 ms to ~1.5 ms on this pipeline (default / max-autotune modes), but (i) `mode='reduce-overhead'` regresses because the pipeline is bandwidth-bound rather than launch-bound; (ii) the first call pays a 200 ms–3 s autotune/trace overhead which is visible to the RE-Bench scorer when the scored shape differs from the warmup shape; and (iii) re-scoring the same compiled code exhibits ~1.5×–2× dispersion across identical submissions (1.46 ms → 2.33–2.50 ms) because autotune re-probes on each cold process. A small minority of torch.compile runs beat reference 0.47; the typical run does not.	supported	supported	Show that torch.compile on the canonical two-cumsum pipeline produces a stable sub-0.47 score across independent cold invocations.	[MALT 343935 attempt 5 (0.481, torch.compile breakthrough); 345741 attempts 7/14 (reduce-overhead regressed to 216–233 ms); 347447 attempt 3 (0.430); 347448 attempts 7/11/13/18–21 (variance band 1.46 → 2.33–2.50 ms on identical code); 347450 attempt 16 (2.78 ms but 2.0 s first-call compile)]	[C09]	MALT	torch.compile, variance, compile-overhead, MALT
speedrun	nanogpt-speedrun	C01	— 16× Training Speedup Through Incremental Optimization	Human-authored optimizations compress GPT-2 124M training (val_loss ≤ 3.28) from 49.5 min to 3.1 min across 21 records, achieving a 16.1× wall-clock speedup on 8×H100.	supported	supported	If any record fails to achieve val_loss ≤ 3.28, or if the cumulative speedup is substantially less than 16×.	evidence/tables/table1_speedrun_progression.md — all 21 records with exact timing and val_loss.			[speedup, benchmark, quantitative]
speedrun	nanogpt-speedrun	C02	— Frontier LLM Agents Cannot Reproduce Single-Record Optimizations	No frontier LLM (DeepSeek R1, o3-mini, Gemini 2.5, Claude 3.7 Sonnet) can reproduce any single record-to-record optimization, even when given pseudocode-level hints.	supported	supported	If any model achieves the target train_time for any record with val_loss ≤ 3.28.	Agent evaluation results across 4 models × 20 records × 4 hint levels.	[C01]		[agent-failure, evaluation, negative-result]
speedrun	nanogpt-speedrun	C03	— Muon Optimizer Is the Single Largest Speedup	The Muon optimizer (OrthogonalNesterov + AdamW hybrid) achieves the single largest record-to-record speedup: 36.8 min → 23.1 min (37% reduction) in Record 3.	supported	supported	If another single-record optimization achieves a larger absolute or relative wall-clock reduction.	evidence/tables/table1_speedrun_progression.md, Record 3 entry. src/execution/muon_optimizer.py.	[C01]		[optimizer, muon, quantitative]
speedrun	nanogpt-speedrun	C04	— FlexAttention Enables Document-Aware 64K Context	FlexAttention with document-aware causal masking and sliding window (1024 tokens) enables training on 64K token sequences with negligible overhead compared to standard attention at shorter context.	supported	supported	If FlexAttention adds >10% wall-clock overhead vs. standard attention at equivalent context, or if masking causes val_loss regression.	Records 11-12 timing data. src/execution/flex_attention.py.	[C05]		[attention, architecture, systems]
speedrun	nanogpt-speedrun	C05	— Architectural Innovations Compound Multiplicatively	Architectural changes (ReLU², padded vocab, zero-init projections, QK norm, GQA, U-Net skip connections) compound multiplicatively with optimizer gains, achieving combined speedups beyond what either axis alone provides.	supported	supported	If ablating architectural changes while keeping Muon shows <20% additional speedup vs. ablating Muon alone.	Records 5, 7, 8, 10, 15 timing progression.	[C01, C03]		[architecture, compounding, quantitative]
speedrun	nanogpt-speedrun	C06	— Agent Failure Mode Is Implementation, Not Ideation	LLM agents correctly identify the optimization direction from hints but fail at implementation: distributed training bugs, CUDA kernel errors, torch.compile incompatibilities, and numerical precision issues.	supported	supported	If agents fail to identify correct optimization direction >50% of the time, or if >50% of failures are due to wrong optimization strategy.	Bug analysis from agent workspace logs across 4 models.	[C02]		[agent-failure, implementation, qualitative]
speedrun	nanogpt-speedrun	C07	— Tree-Structured Search Outperforms Linear Search	BoN (Best-of-N) with tree-structured branching recovers more of the human-to-human speedup gap than linear (AIDE-style) search, across all models tested.	supported	supported	If linear search achieves equal or higher gap-recovered on >50% of records.	Search strategy comparison across Forest, Tree, Flat, AIDE, Multi-AIDE.	[C02]		[search-strategy, agent-design, quantitative]
speedrun	nanogpt-speedrun	C08	— Later Records Are Exponentially Harder	Agent success rate (even partial) decreases monotonically with record number, as each optimization compounds implementation constraints from all prior records.	supported	supported	If agent success rate is non-monotonic or shows improvement on later records.	Per-record agent success rates across all models and hint levels.	[C02, C06]		[difficulty-scaling, quantitative]
speedrun	nanogpt-speedrun	C09	— Hint Abstraction Level Minimally Affects Agent Success	Providing more detailed hints (pseudocode vs. paper-level description) does not significantly improve agent success rate, reinforcing that the bottleneck is implementation, not understanding.	supported	supported	If pseudocode hints yield >2× higher success rate than paper-level hints.	Hint-level ablation across all models and records.	[C02, C06]		[hints, abstraction, evaluation]
speedrun	nanogpt-speedrun	C10	— FP8 and Quantized Operations Enable Final 15% Speedup	FP8 linear heads with custom CUDA ops and precision tuning contribute the final ~15% speedup (Records 18-20), requiring hardware-specific systems engineering beyond standard PyTorch.	supported	supported	If removing FP8 ops increases training time by <10%.	Records 18-20 timing data. src/execution/fp8_linear.py.			[fp8, quantization, systems, hardware]
